,season,SPECID1,SPECID2,L1_norm,valid,Household
424,2012-2013,MH2516,MH4091,529.5207996,FALSE,FALSE
425,2012-2013,MH2466,MH4091,99.51763014,FALSE,FALSE
426,2012-2013,MH2706,MH4091,154.6209717,FALSE,FALSE
427,2012-2013,MH2362,MH4091,98.1039783,FALSE,FALSE
428,2012-2013,MH2364,MH4091,97.27926141,FALSE,FALSE
429,2012-2013,MH2447,MH4091,101.2277076,FALSE,FALSE
430,2012-2013,MH2448,MH4091,127.2479921,FALSE,FALSE
431,2012-2013,MH2863,MH4091,103.1865922,FALSE,FALSE
432,2012-2013,MH2365,MH4091,113.3332392,FALSE,FALSE
433,2012-2013,MH3208,MH4091,113.1893399,FALSE,FALSE
434,2012-2013,MH2810,MH4091,102.8532366,FALSE,FALSE
435,2012-2013,MH2436,MH4091,96.60068867,FALSE,FALSE
436,2012-2013,MH2737,MH4091,155.5498222,FALSE,FALSE
437,2012-2013,MH2382,MH4091,95.63112745,FALSE,FALSE
438,2012-2013,MH2530,MH4091,113.1356111,FALSE,FALSE
439,2012-2013,MH2942,MH4091,541.0995096,FALSE,FALSE
440,2012-2013,MH2497,MH4091,97.50176105,FALSE,FALSE
441,2013-2014,MH5679,MH5817,64.10636058,FALSE,FALSE
442,2013-2014,MH5680,MH5817,83.33250357,FALSE,FALSE
443,2013-2014,MH5709,MH5817,83.75799217,FALSE,FALSE
444,2013-2014,MH5229,MH5817,77.22330898,FALSE,FALSE
445,2013-2014,MH5677,MH5817,93.01869586,FALSE,FALSE
446,2013-2014,MH5548,MH5817,84.14210854,FALSE,FALSE
447,2013-2014,MH5549,MH5817,86.45166762,FALSE,FALSE
448,2013-2014,MH5245,MH5817,77.22330898,FALSE,FALSE
449,2013-2014,MH5645,MH5817,173.2907981,FALSE,FALSE
450,2013-2014,MH5646,MH5817,173.2793376,FALSE,FALSE
451,2013-2014,MH5499,MH5817,65.27474164,FALSE,FALSE
452,2013-2014,MH5651,MH5817,87.99588953,FALSE,FALSE
453,2013-2014,MH5405,MH5817,89.90639329,FALSE,FALSE
454,2013-2014,MH5712,MH5817,85.92569785,FALSE,FALSE
455,2013-2014,MH5300,MH5817,79.71213006,FALSE,FALSE
456,2013-2014,MH5295,MH5817,82.2259208,FALSE,FALSE
457,2013-2014,MH5546,MH5817,74.22299171,FALSE,FALSE
458,2013-2014,MH5193,MH5817,59.22330898,FALSE,FALSE
459,2013-2014,MH5194,MH5817,59.22330898,FALSE,FALSE
460,2013-2014,MH5656,MH5817,69.22330898,FALSE,FALSE
461,2013-2014,MH5229,MH5679,54.8830516,FALSE,FALSE
462,2013-2014,MH5548,MH5679,69.80185116,FALSE,FALSE
463,2013-2014,MH5549,MH5679,72.11141024,FALSE,FALSE
464,2013-2014,MH5245,MH5679,54.8830516,FALSE,FALSE
465,2013-2014,MH5646,MH5679,158.9390802,FALSE,FALSE
466,2013-2014,MH5499,MH5679,22.93448426,FALSE,FALSE
467,2013-2014,MH5651,MH5679,73.65563215,FALSE,FALSE
468,2013-2014,MH5405,MH5679,75.56613591,FALSE,FALSE
469,2013-2014,MH5300,MH5679,57.37187269,FALSE,FALSE
470,2013-2014,MH5295,MH5679,59.88566342,FALSE,FALSE
471,2013-2014,MH5546,MH5679,63.88273433,FALSE,FALSE
472,2013-2014,MH5193,MH5679,16.8830516,FALSE,FALSE
473,2013-2014,MH5194,MH5679,16.8830516,FALSE,FALSE
474,2013-2014,MH5679,MH5680,68.99224619,FALSE,FALSE
475,2013-2014,MH5229,MH5680,82.10919459,FALSE,FALSE
476,2013-2014,MH5677,MH5680,45.90458147,FALSE,FALSE
477,2013-2014,MH5548,MH5680,85.02799415,FALSE,FALSE
478,2013-2014,MH5549,MH5680,87.33755323,FALSE,FALSE
479,2013-2014,MH5245,MH5680,82.10919459,FALSE,FALSE
480,2013-2014,MH5645,MH5680,174.1766837,FALSE,FALSE
481,2013-2014,MH5646,MH5680,174.1652232,FALSE,FALSE
482,2013-2014,MH5499,MH5680,70.16062725,FALSE,FALSE
483,2013-2014,MH5651,MH5680,60.88177514,FALSE,FALSE
484,2013-2014,MH5405,MH5680,90.7922789,FALSE,FALSE
485,2013-2014,MH5300,MH5680,84.59801567,FALSE,FALSE
486,2013-2014,MH5295,MH5680,87.11180641,FALSE,FALSE
487,2013-2014,MH5546,MH5680,43.10887732,FALSE,FALSE
488,2013-2014,MH5193,MH5680,64.10919459,FALSE,FALSE
489,2013-2014,MH5194,MH5680,64.10919459,FALSE,FALSE
490,2013-2014,MH5656,MH5680,74.10919459,FALSE,FALSE
491,2013-2014,MH5679,MH5709,69.41773479,FALSE,FALSE
492,2013-2014,MH5229,MH5709,82.36771387,FALSE,FALSE
493,2013-2014,MH5677,MH5709,46.33007007,FALSE,FALSE
494,2013-2014,MH5548,MH5709,85.45348275,FALSE,FALSE
495,2013-2014,MH5549,MH5709,87.76304183,FALSE,FALSE
496,2013-2014,MH5245,MH5709,82.36771387,FALSE,FALSE
497,2013-2014,MH5645,MH5709,174.6021723,FALSE,FALSE
498,2013-2014,MH5646,MH5709,174.5907118,FALSE,FALSE
499,2013-2014,MH5499,MH5709,70.58611585,FALSE,FALSE
500,2013-2014,MH5651,MH5709,61.30726374,FALSE,FALSE
501,2013-2014,MH5405,MH5709,91.2177675,FALSE,FALSE
502,2013-2014,MH5712,MH5709,3.237072058,TRUE,TRUE
503,2013-2014,MH5300,MH5709,84.85653495,FALSE,FALSE
504,2013-2014,MH5295,MH5709,87.37032569,FALSE,FALSE
505,2013-2014,MH5546,MH5709,43.53436592,FALSE,FALSE
506,2013-2014,MH5193,MH5709,64.53468319,FALSE,FALSE
507,2013-2014,MH5194,MH5709,64.53468319,FALSE,FALSE
508,2013-2014,MH5656,MH5709,74.53468319,FALSE,FALSE
509,2013-2014,MH5193,MH5229,50,FALSE,FALSE
510,2013-2014,MH5194,MH5229,50,FALSE,FALSE
511,2013-2014,MH5679,MH5677,78.67843848,FALSE,FALSE
512,2013-2014,MH5229,MH5677,91.79538688,FALSE,FALSE
513,2013-2014,MH5548,MH5677,94.71418644,FALSE,FALSE
514,2013-2014,MH5549,MH5677,97.02374552,FALSE,FALSE
515,2013-2014,MH5245,MH5677,91.79538688,FALSE,FALSE
516,2013-2014,MH5645,MH5677,183.862876,FALSE,FALSE
517,2013-2014,MH5646,MH5677,183.8514155,FALSE,FALSE
518,2013-2014,MH5499,MH5677,79.84681954,FALSE,FALSE
519,2013-2014,MH5651,MH5677,70.56796743,FALSE,FALSE
520,2013-2014,MH5405,MH5677,98.47847119,FALSE,FALSE
521,2013-2014,MH5300,MH5677,94.28420796,FALSE,FALSE
522,2013-2014,MH5295,MH5677,96.7979987,FALSE,FALSE
523,2013-2014,MH5546,MH5677,52.79506961,FALSE,FALSE
524,2013-2014,MH5193,MH5677,73.79538688,FALSE,FALSE
525,2013-2014,MH5194,MH5677,73.79538688,FALSE,FALSE
526,2013-2014,MH5656,MH5677,83.79538688,FALSE,FALSE
527,2013-2014,MH5817,MH6260,169.4136128,FALSE,FALSE
528,2013-2014,MH5679,MH6260,155.0733554,FALSE,FALSE
529,2013-2014,MH5680,MH6260,170.2994984,FALSE,FALSE
530,2013-2014,MH5709,MH6260,170.6353948,FALSE,FALSE
531,2013-2014,MH5229,MH6260,168.1903038,FALSE,FALSE
532,2013-2014,MH5677,MH6260,179.9856907,FALSE,FALSE
533,2013-2014,MH5548,MH6260,155.1091034,FALSE,FALSE
534,2013-2014,MH5549,MH6260,157.4186625,FALSE,FALSE
535,2013-2014,MH6042,MH6260,158.3011572,FALSE,FALSE
536,2013-2014,MH5245,MH6260,168.1903038,FALSE,FALSE
537,2013-2014,MH5645,MH6260,184.2577929,FALSE,FALSE
538,2013-2014,MH5646,MH6260,184.2463324,FALSE,FALSE
539,2013-2014,MH5499,MH6260,156.2417365,FALSE,FALSE
540,2013-2014,MH5651,MH6260,174.9628844,FALSE,FALSE
541,2013-2014,MH5405,MH6260,170.8733881,FALSE,FALSE
542,2013-2014,MH5712,MH6260,172.8926927,FALSE,FALSE
543,2013-2014,MH5300,MH6260,170.6791249,FALSE,FALSE
544,2013-2014,MH5295,MH6260,173.1929156,FALSE,FALSE
545,2013-2014,MH5546,MH6260,165.1899866,FALSE,FALSE
546,2013-2014,MH5193,MH6260,150.1903038,FALSE,FALSE
547,2013-2014,MH5194,MH6260,150.1903038,FALSE,FALSE
548,2013-2014,MH5656,MH6260,160.1903038,FALSE,FALSE
549,2013-2014,MH5848,MH6260,169.7724535,FALSE,FALSE
550,2013-2014,MH5849,MH6260,170.1212339,FALSE,FALSE
551,2013-2014,MH5229,MH5548,82.91879956,FALSE,FALSE
552,2013-2014,MH5245,MH5548,82.91879956,FALSE,FALSE
553,2013-2014,MH5499,MH5548,70.97023222,FALSE,FALSE
554,2013-2014,MH5405,MH5548,87.60188387,FALSE,FALSE
555,2013-2014,MH5300,MH5548,85.40762065,FALSE,FALSE
556,2013-2014,MH5295,MH5548,87.92141138,FALSE,FALSE
557,2013-2014,MH5546,MH5548,79.91848229,FALSE,FALSE
558,2013-2014,MH5193,MH5548,64.91879956,FALSE,FALSE
559,2013-2014,MH5194,MH5548,64.91879956,FALSE,FALSE
560,2013-2014,MH5229,MH5549,85.22835864,FALSE,FALSE
561,2013-2014,MH5245,MH5549,85.22835864,FALSE,FALSE
562,2013-2014,MH5499,MH5549,73.2797913,FALSE,FALSE
563,2013-2014,MH5405,MH5549,89.91144295,FALSE,FALSE
564,2013-2014,MH5300,MH5549,87.71717972,FALSE,FALSE
565,2013-2014,MH5295,MH5549,90.23097046,FALSE,FALSE
566,2013-2014,MH5546,MH5549,82.22804137,FALSE,FALSE
567,2013-2014,MH5193,MH5549,67.22835864,FALSE,FALSE
568,2013-2014,MH5194,MH5549,67.22835864,FALSE,FALSE
569,2013-2014,MH5817,MH6042,67.33416239,FALSE,FALSE
570,2013-2014,MH5679,MH6042,24.99390501,FALSE,FALSE
571,2013-2014,MH5680,MH6042,72.220048,FALSE,FALSE
572,2013-2014,MH5709,MH6042,72.6455366,FALSE,FALSE
573,2013-2014,MH5229,MH6042,58.11085341,FALSE,FALSE
574,2013-2014,MH5677,MH6042,81.90624029,FALSE,FALSE
575,2013-2014,MH5548,MH6042,73.02965297,FALSE,FALSE
576,2013-2014,MH5549,MH6042,75.33921205,FALSE,FALSE
577,2013-2014,MH5245,MH6042,58.11085341,FALSE,FALSE
578,2013-2014,MH5645,MH6042,162.1783425,FALSE,FALSE
579,2013-2014,MH5646,MH6042,162.166882,FALSE,FALSE
580,2013-2014,MH5499,MH6042,26.16228607,FALSE,FALSE
581,2013-2014,MH5651,MH6042,76.88343396,FALSE,FALSE
582,2013-2014,MH5405,MH6042,78.79393772,FALSE,FALSE
583,2013-2014,MH5712,MH6042,74.81324228,FALSE,FALSE
584,2013-2014,MH5300,MH6042,60.59967449,FALSE,FALSE
585,2013-2014,MH5295,MH6042,63.11346523,FALSE,FALSE
586,2013-2014,MH5546,MH6042,67.11053614,FALSE,FALSE
587,2013-2014,MH5193,MH6042,16.11085341,FALSE,FALSE
588,2013-2014,MH5194,MH6042,16.11085341,FALSE,FALSE
589,2013-2014,MH5656,MH6042,26.11085341,FALSE,FALSE
590,2013-2014,MH5848,MH6042,71.69300312,FALSE,FALSE
591,2013-2014,MH5849,MH6042,72.0417835,FALSE,FALSE
592,2013-2014,MH5193,MH5245,50,FALSE,FALSE
593,2013-2014,MH5194,MH5245,50,FALSE,FALSE
594,2013-2014,MH5229,MH5645,172.0674891,FALSE,FALSE
595,2013-2014,MH5548,MH5645,162.9862886,FALSE,FALSE
596,2013-2014,MH5549,MH5645,165.2958477,FALSE,FALSE
597,2013-2014,MH5245,MH5645,172.0674891,FALSE,FALSE
598,2013-2014,MH5646,MH5645,0.123517652,TRUE,TRUE
599,2013-2014,MH5499,MH5645,160.1189217,FALSE,FALSE
600,2013-2014,MH5651,MH5645,178.8400696,FALSE,FALSE
601,2013-2014,MH5405,MH5645,176.7505734,FALSE,FALSE
602,2013-2014,MH5300,MH5645,174.5563102,FALSE,FALSE
603,2013-2014,MH5295,MH5645,177.0701009,FALSE,FALSE
604,2013-2014,MH5546,MH5645,169.0671718,FALSE,FALSE
605,2013-2014,MH5193,MH5645,154.0674891,FALSE,FALSE
606,2013-2014,MH5194,MH5645,154.0674891,FALSE,FALSE
607,2013-2014,MH5229,MH5646,172.0560286,FALSE,FALSE
608,2013-2014,MH5548,MH5646,162.9748281,FALSE,FALSE
609,2013-2014,MH5549,MH5646,165.2843872,FALSE,FALSE
610,2013-2014,MH5245,MH5646,172.0560286,FALSE,FALSE
611,2013-2014,MH5499,MH5646,160.1074612,FALSE,FALSE
612,2013-2014,MH5651,MH5646,178.8286091,FALSE,FALSE
613,2013-2014,MH5405,MH5646,176.7391129,FALSE,FALSE
614,2013-2014,MH5300,MH5646,174.5448497,FALSE,FALSE
615,2013-2014,MH5295,MH5646,177.0586404,FALSE,FALSE
616,2013-2014,MH5546,MH5646,169.0557113,FALSE,FALSE
617,2013-2014,MH5193,MH5646,154.0560286,FALSE,FALSE
618,2013-2014,MH5194,MH5646,154.0560286,FALSE,FALSE
619,2013-2014,MH5817,MH6262,177.5310291,FALSE,FALSE
620,2013-2014,MH5679,MH6262,163.1907717,FALSE,FALSE
621,2013-2014,MH5680,MH6262,178.4169147,FALSE,FALSE
622,2013-2014,MH5709,MH6262,178.8424033,FALSE,FALSE
623,2013-2014,MH5229,MH6262,176.3077201,FALSE,FALSE
624,2013-2014,MH5677,MH6262,188.103107,FALSE,FALSE
625,2013-2014,MH6260,MH6262,188.3786876,FALSE,FALSE
626,2013-2014,MH5548,MH6262,167.2265197,FALSE,FALSE
627,2013-2014,MH5549,MH6262,169.5360788,FALSE,FALSE
628,2013-2014,MH6042,MH6262,166.4185735,FALSE,FALSE
629,2013-2014,MH5245,MH6262,176.3077201,FALSE,FALSE
630,2013-2014,MH5645,MH6262,62.37520921,FALSE,FALSE
631,2013-2014,MH5646,MH6262,62.36374871,FALSE,FALSE
632,2013-2014,MH5499,MH6262,164.3591528,FALSE,FALSE
633,2013-2014,MH5651,MH6262,183.0803007,FALSE,FALSE
634,2013-2014,MH5405,MH6262,180.9908044,FALSE,FALSE
635,2013-2014,MH5712,MH6262,180.5342891,FALSE,FALSE
636,2013-2014,MH5300,MH6262,178.7965412,FALSE,FALSE
637,2013-2014,MH5295,MH6262,181.3103319,FALSE,FALSE
638,2013-2014,MH5546,MH6262,173.3074029,FALSE,FALSE
639,2013-2014,MH5193,MH6262,158.3077201,FALSE,FALSE
640,2013-2014,MH5194,MH6262,158.3077201,FALSE,FALSE
641,2013-2014,MH5656,MH6262,168.3077201,FALSE,FALSE
642,2013-2014,MH5848,MH6262,177.8898698,FALSE,FALSE
643,2013-2014,MH5849,MH6262,178.2386502,FALSE,FALSE
644,2013-2014,MH5229,MH5499,56.05143266,FALSE,FALSE
645,2013-2014,MH5245,MH5499,56.05143266,FALSE,FALSE
646,2013-2014,MH5405,MH5499,76.73451697,FALSE,FALSE
647,2013-2014,MH5300,MH5499,58.54025375,FALSE,FALSE
648,2013-2014,MH5295,MH5499,61.05404448,FALSE,FALSE
649,2013-2014,MH5193,MH5499,18.05143266,FALSE,FALSE
650,2013-2014,MH5194,MH5499,18.05143266,FALSE,FALSE
651,2013-2014,MH5229,MH5651,86.77258055,FALSE,FALSE
652,2013-2014,MH5548,MH5651,89.69138011,FALSE,FALSE
653,2013-2014,MH5549,MH5651,92.00093919,FALSE,FALSE
654,2013-2014,MH5245,MH5651,86.77258055,FALSE,FALSE
655,2013-2014,MH5499,MH5651,74.82401321,FALSE,FALSE
656,2013-2014,MH5405,MH5651,95.45566486,FALSE,FALSE
657,2013-2014,MH5300,MH5651,89.26140164,FALSE,FALSE
658,2013-2014,MH5295,MH5651,91.77519237,FALSE,FALSE
659,2013-2014,MH5546,MH5651,55.65794207,FALSE,FALSE
660,2013-2014,MH5193,MH5651,68.77258055,FALSE,FALSE
661,2013-2014,MH5194,MH5651,68.77258055,FALSE,FALSE
662,2013-2014,MH5229,MH5405,88.68308431,FALSE,FALSE
663,2013-2014,MH5245,MH5405,88.68308431,FALSE,FALSE
664,2013-2014,MH5300,MH5405,91.17190539,FALSE,FALSE
665,2013-2014,MH5295,MH5405,93.68569613,FALSE,FALSE
666,2013-2014,MH5193,MH5405,70.68308431,FALSE,FALSE
667,2013-2014,MH5194,MH5405,70.68308431,FALSE,FALSE
668,2013-2014,MH5679,MH5712,71.58544047,FALSE,FALSE
669,2013-2014,MH5680,MH5712,2.811583458,TRUE,TRUE
670,2013-2014,MH5229,MH5712,84.70238887,FALSE,FALSE
671,2013-2014,MH5677,MH5712,48.49777575,FALSE,FALSE
672,2013-2014,MH5548,MH5712,87.62118843,FALSE,FALSE
673,2013-2014,MH5549,MH5712,89.93074751,FALSE,FALSE
674,2013-2014,MH5245,MH5712,84.70238887,FALSE,FALSE
675,2013-2014,MH5645,MH5712,176.7698779,FALSE,FALSE
676,2013-2014,MH5646,MH5712,176.7584174,FALSE,FALSE
677,2013-2014,MH5499,MH5712,72.75382153,FALSE,FALSE
678,2013-2014,MH5651,MH5712,63.47496942,FALSE,FALSE
679,2013-2014,MH5405,MH5712,93.38547318,FALSE,FALSE
680,2013-2014,MH5300,MH5712,87.19120995,FALSE,FALSE
681,2013-2014,MH5295,MH5712,89.70500069,FALSE,FALSE
682,2013-2014,MH5546,MH5712,45.7020716,FALSE,FALSE
683,2013-2014,MH5193,MH5712,66.70238887,FALSE,FALSE
684,2013-2014,MH5194,MH5712,66.70238887,FALSE,FALSE
685,2013-2014,MH5656,MH5712,76.70238887,FALSE,FALSE
686,2013-2014,MH5229,MH5300,2.488821085,FALSE,FALSE
687,2013-2014,MH5295,MH5300,7.491432903,TRUE,TRUE
688,2013-2014,MH5193,MH5300,52.48882108,FALSE,FALSE
689,2013-2014,MH5194,MH5300,52.48882108,FALSE,FALSE
690,2013-2014,MH5229,MH5295,5.002611818,FALSE,FALSE
691,2013-2014,MH5245,MH5295,5.002611818,TRUE,TRUE
692,2013-2014,MH5193,MH5295,55.00261182,FALSE,FALSE
693,2013-2014,MH5194,MH5295,55.00261182,FALSE,FALSE
694,2013-2014,MH5229,MH5546,72.99968273,FALSE,FALSE
695,2013-2014,MH5245,MH5546,72.99968273,FALSE,FALSE
696,2013-2014,MH5499,MH5546,65.05111539,FALSE,FALSE
697,2013-2014,MH5405,MH5546,85.68276704,FALSE,FALSE
698,2013-2014,MH5300,MH5546,75.48850382,FALSE,FALSE
699,2013-2014,MH5295,MH5546,78.00229455,FALSE,FALSE
700,2013-2014,MH5193,MH5546,58.99968273,FALSE,FALSE
701,2013-2014,MH5194,MH5546,58.99968273,FALSE,FALSE
702,2013-2014,MH5194,MH5193,0,TRUE,TRUE
703,2013-2014,MH5229,MH5656,60,FALSE,FALSE
704,2013-2014,MH5548,MH5656,74.91879956,FALSE,FALSE
705,2013-2014,MH5549,MH5656,77.22835864,FALSE,FALSE
706,2013-2014,MH5245,MH5656,60,FALSE,FALSE
707,2013-2014,MH5646,MH5656,164.0560286,FALSE,FALSE
708,2013-2014,MH5499,MH5656,28.05143266,FALSE,FALSE
709,2013-2014,MH5651,MH5656,78.77258055,FALSE,FALSE
710,2013-2014,MH5405,MH5656,80.68308431,FALSE,FALSE
711,2013-2014,MH5300,MH5656,62.48882108,FALSE,FALSE
712,2013-2014,MH5295,MH5656,65.00261182,FALSE,FALSE
713,2013-2014,MH5546,MH5656,68.99968273,FALSE,FALSE
714,2013-2014,MH5193,MH5656,18,FALSE,FALSE
715,2013-2014,MH5194,MH5656,18,FALSE,FALSE
716,2013-2014,MH5817,MH5848,82.80545869,FALSE,FALSE
717,2013-2014,MH5679,MH5848,68.46520131,FALSE,FALSE
718,2013-2014,MH5680,MH5848,15.6913443,FALSE,FALSE
719,2013-2014,MH5709,MH5848,16.1168329,FALSE,FALSE
720,2013-2014,MH5229,MH5848,81.58214971,FALSE,FALSE
721,2013-2014,MH5677,MH5848,45.37753659,FALSE,FALSE
722,2013-2014,MH5548,MH5848,84.50094927,FALSE,FALSE
723,2013-2014,MH5549,MH5848,86.81050835,FALSE,FALSE
724,2013-2014,MH5245,MH5848,81.58214971,FALSE,FALSE
725,2013-2014,MH5645,MH5848,173.6496388,FALSE,FALSE
726,2013-2014,MH5646,MH5848,173.6381783,FALSE,FALSE
727,2013-2014,MH5499,MH5848,65.63358237,FALSE,FALSE
728,2013-2014,MH5651,MH5848,60.35473026,FALSE,FALSE
729,2013-2014,MH5405,MH5848,90.26523402,FALSE,FALSE
730,2013-2014,MH5712,MH5848,18.28453858,FALSE,FALSE
731,2013-2014,MH5300,MH5848,84.0709708,FALSE,FALSE
732,2013-2014,MH5295,MH5848,86.58476153,FALSE,FALSE
733,2013-2014,MH5546,MH5848,42.58183244,FALSE,FALSE
734,2013-2014,MH5193,MH5848,63.58214971,FALSE,FALSE
735,2013-2014,MH5194,MH5848,63.58214971,FALSE,FALSE
736,2013-2014,MH5656,MH5848,73.58214971,FALSE,FALSE
737,2013-2014,MH5817,MH5849,83.15423908,FALSE,FALSE
738,2013-2014,MH5679,MH5849,68.8139817,FALSE,FALSE
739,2013-2014,MH5680,MH5849,16.04012469,FALSE,FALSE
740,2013-2014,MH5709,MH5849,16.46561329,FALSE,FALSE
741,2013-2014,MH5229,MH5849,81.9309301,FALSE,FALSE
742,2013-2014,MH5677,MH5849,45.72631698,FALSE,FALSE
743,2013-2014,MH5548,MH5849,84.84972966,FALSE,FALSE
744,2013-2014,MH5549,MH5849,87.15928873,FALSE,FALSE
745,2013-2014,MH5245,MH5849,81.9309301,FALSE,FALSE
746,2013-2014,MH5645,MH5849,173.9984192,FALSE,FALSE
747,2013-2014,MH5646,MH5849,173.9869587,FALSE,FALSE
748,2013-2014,MH5499,MH5849,65.98236276,FALSE,FALSE
749,2013-2014,MH5651,MH5849,60.70351065,FALSE,FALSE
750,2013-2014,MH5405,MH5849,90.6140144,FALSE,FALSE
751,2013-2014,MH5712,MH5849,18.63331896,FALSE,FALSE
752,2013-2014,MH5300,MH5849,84.41975118,FALSE,FALSE
753,2013-2014,MH5295,MH5849,86.93354191,FALSE,FALSE
754,2013-2014,MH5546,MH5849,42.93061283,FALSE,FALSE
755,2013-2014,MH5193,MH5849,63.9309301,FALSE,FALSE
756,2013-2014,MH5194,MH5849,63.9309301,FALSE,FALSE
757,2013-2014,MH5656,MH5849,73.9309301,FALSE,FALSE
758,2014-2015,HS1394,HS1563,92.37865102,FALSE,FALSE
759,2014-2015,MH7843,HS1563,92.43293492,FALSE,FALSE
760,2014-2015,MH8155,HS1563,84.38377645,FALSE,FALSE
761,2014-2015,HS1376,HS1563,88.51867905,FALSE,FALSE
762,2014-2015,HS1484,HS1563,92.37865102,FALSE,FALSE
763,2014-2015,MH8156,HS1563,393.1528815,FALSE,FALSE
764,2014-2015,MH7505,HS1563,79.03387445,FALSE,FALSE
765,2014-2015,HS1255,HS1563,75.66932335,FALSE,FALSE
766,2014-2015,MH7796,HS1563,36.60238412,FALSE,FALSE
767,2014-2015,MH8165,HS1563,28.75756021,FALSE,FALSE
768,2014-2015,MH7492,HS1563,80.20417343,FALSE,FALSE
769,2014-2015,HS1340,HS1563,82.54982908,FALSE,FALSE
770,2014-2015,HS1413,HS1563,20.57656386,FALSE,FALSE
771,2014-2015,HS1448,HS1563,88.37865102,FALSE,FALSE
772,2014-2015,HS1393,HS1563,18.37865102,FALSE,FALSE
773,2014-2015,MH7890,HS1563,75.71748335,FALSE,FALSE
774,2014-2015,HS1345,HS1563,74.48501725,FALSE,FALSE
775,2014-2015,HS1369,HS1563,26.64336755,FALSE,FALSE
776,2014-2015,HS1336,HS1563,20.58598946,FALSE,FALSE
777,2014-2015,MH7612,HS1563,20.47970157,FALSE,FALSE
778,2014-2015,HS1377,HS1563,92.37865102,FALSE,FALSE
779,2014-2015,MH8589,HS1563,30.64146013,FALSE,FALSE
780,2014-2015,MH7845,HS1563,90.35651986,FALSE,FALSE
781,2014-2015,MH7891,HS1563,76.59348919,FALSE,FALSE
782,2014-2015,MH8126,HS1563,77.65092699,FALSE,FALSE
783,2014-2015,MH7409,HS1563,74.37865102,FALSE,FALSE
784,2014-2015,MH7893,HS1563,84.51095637,FALSE,FALSE
785,2014-2015,HS1530,HS1563,69.35230921,FALSE,FALSE
786,2014-2015,HS1388,HS1563,90.42156688,FALSE,FALSE
787,2014-2015,HS1342,HS1563,92.50063437,FALSE,FALSE
788,2014-2015,HS1543,HS1563,92.74323724,FALSE,FALSE
789,2014-2015,HS1544,HS1563,90.66718464,FALSE,FALSE
790,2014-2015,MH8439,HS1563,90.42724986,FALSE,FALSE
791,2014-2015,MH7455,HS1563,76.44996686,FALSE,FALSE
792,2014-2015,HS1408,HS1563,77.80701238,FALSE,FALSE
793,2014-2015,MH7885,HS1563,76.37865102,FALSE,FALSE
794,2014-2015,HS1409,HS1563,76.51548899,FALSE,FALSE
795,2014-2015,MH7440,HS1563,81.43158467,FALSE,FALSE
796,2014-2015,MH7390,HS1563,80.64229112,FALSE,FALSE
797,2014-2015,HS1256,HS1563,78.60307538,FALSE,FALSE
798,2014-2015,MH8386,HS1563,94.61854232,FALSE,FALSE
799,2014-2015,HS1507,HS1563,94.7033934,FALSE,FALSE
800,2014-2015,HS1328,HS1563,20.37865102,FALSE,FALSE
801,2014-2015,HS1327,HS1563,18.45864609,FALSE,FALSE
802,2014-2015,HS1313,HS1563,18.84065679,FALSE,FALSE
803,2014-2015,HS1250,HS1563,78.29704419,FALSE,FALSE
804,2014-2015,HS1294,HS1563,78.84174726,FALSE,FALSE
805,2014-2015,HS1253,HS1563,78.37865102,FALSE,FALSE
806,2014-2015,HS1532,HS1563,80.37865102,FALSE,FALSE
807,2014-2015,HS1455,HS1563,94.40195931,FALSE,FALSE
808,2014-2015,HS1385,HS1563,292.378651,FALSE,FALSE
809,2014-2015,HS1357,HS1563,90.37865102,FALSE,FALSE
810,2014-2015,HS1525,HS1563,78.37865102,FALSE,FALSE
811,2014-2015,HS1349,HS1563,290.8556736,FALSE,FALSE
812,2014-2015,HS1465,HS1563,70.37865102,FALSE,FALSE
813,2014-2015,HS1463,HS1563,70.37865102,FALSE,FALSE
814,2014-2015,MH8041,HS1563,70.42293865,FALSE,FALSE
815,2014-2015,HS1460,HS1563,88.37865102,FALSE,FALSE
816,2014-2015,HS1427,HS1563,88.60202353,FALSE,FALSE
817,2014-2015,HS1375,HS1563,85.1681795,FALSE,FALSE
818,2014-2015,HS1341,HS1563,84.83801066,FALSE,FALSE
819,2014-2015,HS1517,HS1563,78.51619273,FALSE,FALSE
820,2014-2015,HS1537,HS1563,74.37865102,FALSE,FALSE
821,2014-2015,HS1509,HS1563,76.37865102,FALSE,FALSE
822,2014-2015,MH8183,HS1563,86.07063029,FALSE,FALSE
823,2014-2015,MH7800,HS1563,83.23918387,FALSE,FALSE
824,2014-2015,MH8129,HS1563,49.80434618,FALSE,FALSE
825,2014-2015,HS1392,HS1563,18.37865102,FALSE,FALSE
826,2014-2015,HS1402,HS1563,78.37865102,FALSE,FALSE
827,2014-2015,HS1401,HS1563,78.44735316,FALSE,FALSE
828,2014-2015,HS1351,HS1563,78.43109484,FALSE,FALSE
829,2014-2015,HS1487,HS1563,82.42603822,FALSE,FALSE
830,2014-2015,MH8088,HS1563,77.37532668,FALSE,FALSE
831,2014-2015,MH8089,HS1563,75.91694046,FALSE,FALSE
832,2014-2015,HS1421,HS1563,74.79589736,FALSE,FALSE
833,2014-2015,HS1473,HS1563,17.39099736,FALSE,FALSE
834,2014-2015,HS1474,HS1563,84.67581549,FALSE,FALSE
835,2014-2015,HS1518,HS1563,37.03289687,FALSE,FALSE
