Project Subtype Sample Gene Syn Div MinFreq Chr Length PercentSites DivPerSite
flu-Xue-chronic H3N2 W14A-NW-2 1-PB2 S 0.0350593771477006 0.005 1-PB2 2280 0.249883744282616 6.15362949909695e-05
flu-Xue-chronic H3N2 W14A-NW-2 1-PB2 Stop 0 0.005 1-PB2 2280 0.0338046083826779 0
flu-Xue-chronic H3N2 W14A-NW-2 2-PB1 NS 0.0147374176969389 0.005 2-PB1 2274 0.716311647334706 9.04750682672347e-06
flu-Xue-chronic H3N2 W14A-NW-2 2-PB1 S 0.00614232928643409 0.005 2-PB1 2274 0.249883744282616 1.08094757060655e-05
flu-Xue-chronic H3N2 W14A-NW-2 2-PB1 Stop 0 0.005 2-PB1 2274 0.0338046083826779 0
flu-Xue-chronic H3N2 W14A-NW-2 3-PA NS 0.0993689366478622 0.005 3-PA 2151 0.716311647334706 6.44923525104534e-05
flu-Xue-chronic H3N2 W14A-NW-2 3-PA S 0.953279442370564 0.005 3-PA 2151 0.249883744282616 0.00177354336652971
flu-Xue-chronic H3N2 W14A-NW-2 3-PA Stop 0 0.005 3-PA 2151 0.0338046083826779 0
flu-Xue-chronic H3N2 W14A-NW-2 4-HA NS 1.02254526202654 0.005 4-HA 1701 0.716311647334706 0.0008392207516264
flu-Xue-chronic H3N2 W14A-NW-2 4-HA S 0 0.005 4-HA 1701 0.249883744282616 0
flu-Xue-chronic H3N2 W14A-NW-2 4-HA Stop 0 0.005 4-HA 1701 0.0338046083826779 0
flu-Xue-chronic H3N2 W14A-NW-2 5-NP NS 0.0341020889343562 0.005 5-NP 1497 0.716311647334706 3.18022003607763e-05
flu-Xue-chronic H3N2 W14A-NW-2 5-NP S 0.00878734622144113 0.005 5-NP 1497 0.249883744282616 2.3490806785602e-05
flu-Xue-chronic H3N2 W14A-NW-2 5-NP Stop 0 0.005 5-NP 1497 0.0338046083826779 0
flu-Xue-chronic H3N2 W14A-NW-2 6-NA NS 0.889239430761646 0.005 6-NA 1410 0.716311647334706 0.000880435583168501
flu-Xue-chronic H3N2 W14A-NW-2 6-NA S 0.00575112933075959 0.005 6-NA 1410 0.249883744282616 1.63228510118097e-05
flu-Xue-chronic H3N2 W14A-NW-2 6-NA Stop 0 0.005 6-NA 1410 0.0338046083826779 0
flu-Xue-chronic H3N2 W14A-NW-2 7-M1 NS 0.0638298414604588 0.005 7-M 759 0.716311647334706 0.000117403211492659
flu-Xue-chronic H3N2 W14A-NW-2 7-M1 S 0.0298666363259567 0.005 7-M 759 0.249883744282616 0.000157473156555667
flu-Xue-chronic H3N2 W14A-NW-2 7-M1 Stop 0 0.005 7-M 759 0.0338046083826779 0
flu-Xue-chronic H3N2 W14A-NW-2 7-M2 NS 0 0.005 7-M 294 0.716311647334706 0
flu-Xue-chronic H3N2 W14A-NW-2 7-M2 S 0.0224333892304826 0.005 7-M 294 0.249883744282616 0.000305358178542988
flu-Xue-chronic H3N2 W14A-NW-2 7-M2 Stop 0 0.005 7-M 294 0.0338046083826779 0
flu-Xue-chronic H3N2 W14A-NW-2 8-NEP NS 0.047989124639232 0.005 8-NS 426 0.716311647334706 0.000157264687432206
flu-Xue-chronic H3N2 W14A-NW-2 8-NEP S 0 0.005 8-NS 426 0.249883744282616 0
flu-Xue-chronic H3N2 W14A-NW-2 8-NEP Stop 0 0.005 8-NS 426 0.0338046083826779 0
flu-Xue-chronic H3N2 W14A-NW-2 8-NS1 NS 0.0562310274102794 0.005 8-NS 693 0.716311647334706 0.000113276747622913
flu-Xue-chronic H3N2 W14A-NW-2 8-NS1 S 0.0591906429241544 0.005 8-NS 693 0.249883744282616 0.000341807680995598
flu-Xue-chronic H3N2 W14A-NW-2 8-NS1 Stop 0 0.005 8-NS 693 0.0338046083826779 0
flu-Xue-chronic H3N2 W21A-NW-1 1-PB2 NS 0.180140936336442 0.005 1-PB2 2280 0.716311647334706 0.000110300011032467
flu-Xue-chronic H3N2 W21A-NW-1 1-PB2 S 0.0335714757029323 0.005 1-PB2 2280 0.249883744282616 5.89247271403194e-05
flu-Xue-chronic H3N2 W21A-NW-1 1-PB2 Stop 0 0.005 1-PB2 2280 0.0338046083826779 0
flu-Xue-chronic H3N2 W21A-NW-1 2-PB1 NS 0.0117898658178834 0.005 2-PB1 2274 0.716311647334706 7.23796350670107e-06
flu-Xue-chronic H3N2 W21A-NW-1 2-PB1 S 0.0783251679335008 0.005 2-PB1 2274 0.249883744282616 0.000137839239882595
flu-Xue-chronic H3N2 W21A-NW-1 2-PB1 Stop 0 0.005 2-PB1 2274 0.0338046083826779 0
flu-Xue-chronic H3N2 W21A-NW-1 3-PA NS 0.0417700331032556 0.005 3-PA 2151 0.716311647334706 2.71095554621337e-05
flu-Xue-chronic H3N2 W21A-NW-1 3-PA S 0.226691771534314 0.005 3-PA 2151 0.249883744282616 0.000421752184912078
flu-Xue-chronic H3N2 W21A-NW-1 3-PA Stop 0 0.005 3-PA 2151 0.0338046083826779 0
flu-Xue-chronic H3N2 W21A-NW-1 4-HA NS 1.23337054106827 0.005 4-HA 1701 0.716311647334706 0.00101224873944241
flu-Xue-chronic H3N2 W21A-NW-1 4-HA S 0.00589945034389479 0.005 4-HA 1701 0.249883744282616 1.38793533205174e-05
flu-Xue-chronic H3N2 W21A-NW-1 4-HA Stop 0 0.005 4-HA 1701 0.0338046083826779 0
flu-Xue-chronic H3N2 W21A-NW-1 5-NP NS 0.0177376502767516 0.005 5-NP 1497 0.716311647334706 1.6541400414399e-05
flu-Xue-chronic H3N2 W21A-NW-1 5-NP S 0.727948631294356 0.005 5-NP 1497 0.249883744282616 0.0019459914536945
flu-Xue-chronic H3N2 W21A-NW-1 5-NP Stop 0 0.005 5-NP 1497 0.0338046083826779 0
flu-Xue-chronic H3N2 W21A-NW-1 6-NA NS 0.289191674115147 0.005 6-NA 1410 0.716311647334706 0.000286328553861994
flu-Xue-chronic H3N2 W21A-NW-1 6-NA S 0.0980133293037904 0.005 6-NA 1410 0.249883744282616 0.00027818135871862
flu-Xue-chronic H3N2 W21A-NW-1 6-NA Stop 0 0.005 6-NA 1410 0.0338046083826779 0
flu-Xue-chronic H3N2 W21A-NW-1 7-M1 NS 0.0591890521160443 0.005 7-M 759 0.716311647334706 0.000108867336102264
flu-Xue-chronic H3N2 W21A-NW-1 7-M1 S 0.0321858378557048 0.005 7-M 759 0.249883744282616 0.000169701248852112
flu-Xue-chronic H3N2 W21A-NW-1 7-M1 Stop 0 0.005 7-M 759 0.0338046083826779 0
flu-Xue-chronic H3N2 W21A-NW-1 7-M2 NS 0.00558095827460148 0.005 7-M 294 0.716311647334706 2.65008273211628e-05
flu-Xue-chronic H3N2 W21A-NW-1 7-M2 S 0 0.005 7-M 294 0.249883744282616 0
flu-Xue-chronic H3N2 W21A-NW-1 7-M2 Stop 0 0.005 7-M 294 0.0338046083826779 0
flu-Xue-chronic H3N2 W21A-NW-1 8-NEP NS 0.040599851357308 0.005 8-NS 426 0.716311647334706 0.000133049372779792
flu-Xue-chronic H3N2 W21A-NW-1 8-NEP S 0.0066108335964049 0.005 8-NS 426 0.249883744282616 6.21024339478603e-05
flu-Xue-chronic H3N2 W21A-NW-1 8-NEP Stop 0 0.005 8-NS 426 0.0338046083826779 0
flu-Xue-chronic H3N2 W21A-NW-1 8-NS1 NS 0.0597617213223146 0.005 8-NS 693 0.716311647334706 0.000120389289250319
flu-Xue-chronic H3N2 W21A-NW-1 8-NS1 S 0.0446286675747285 0.005 8-NS 693 0.249883744282616 0.000257716771030652
flu-Xue-chronic H3N2 W21A-NW-1 8-NS1 Stop 0 0.005 8-NS 693 0.0338046083826779 0
flu-Xue-chronic H3N2 W21A-NW-2 1-PB2 NS 0.183292337130157 0.005 1-PB2 2280 0.716311647334706 0.000112229608765129
flu-Xue-chronic H3N2 W21A-NW-2 1-PB2 S 0.0355103172887623 0.005 1-PB2 2280 0.249883744282616 6.23277861069338e-05
flu-Xue-chronic H3N2 W21A-NW-2 1-PB2 Stop 0 0.005 1-PB2 2280 0.0338046083826779 0
flu-Xue-chronic H3N2 W21A-NW-2 2-PB1 NS 0.00940902021772939 0.005 2-PB1 2274 0.716311647334706 5.77632909667532e-06
flu-Xue-chronic H3N2 W21A-NW-2 2-PB1 S 0.0828415371335279 0.005 2-PB1 2274 0.249883744282616 0.000145787296860774
flu-Xue-chronic H3N2 W21A-NW-2 2-PB1 Stop 0 0.005 2-PB1 2274 0.0338046083826779 0
flu-Xue-chronic H3N2 W21A-NW-2 3-PA NS 0.0669223544338891 0.005 3-PA 2151 0.716311647334706 4.34338961306852e-05
flu-Xue-chronic H3N2 W21A-NW-2 3-PA S 0.229716087679101 0.005 3-PA 2151 0.249883744282616 0.000427378820291455
flu-Xue-chronic H3N2 W21A-NW-2 3-PA Stop 0 0.005 3-PA 2151 0.0338046083826779 0
flu-Xue-chronic H3N2 W21A-NW-2 4-HA NS 1.21305078462391 0.005 4-HA 1701 0.716311647334706 0.000995571960516945
flu-Xue-chronic H3N2 W21A-NW-2 4-HA S 0.00706897562119081 0.005 4-HA 1701 0.249883744282616 1.66308392377887e-05
flu-Xue-chronic H3N2 W21A-NW-2 4-HA Stop 0 0.005 4-HA 1701 0.0338046083826779 0
flu-Xue-chronic H3N2 W21A-NW-2 5-NP NS 0.0216138884310996 0.005 5-NP 1497 0.716311647334706 2.01562201008984e-05
flu-Xue-chronic H3N2 W21A-NW-2 5-NP S 0.715219665271967 0.005 5-NP 1497 0.249883744282616 0.00191196369674977
flu-Xue-chronic H3N2 W21A-NW-2 5-NP Stop 0 0.005 5-NP 1497 0.0338046083826779 0
flu-Xue-chronic H3N2 W21A-NW-2 6-NA NS 0.302165497626987 0.005 6-NA 1410 0.716311647334706 0.000299173931017378
flu-Xue-chronic H3N2 W21A-NW-2 6-NA S 0.0915732591570511 0.005 6-NA 1410 0.249883744282616 0.000259903156392583
flu-Xue-chronic H3N2 W21A-NW-2 6-NA Stop 0 0.005 6-NA 1410 0.0338046083826779 0
flu-Xue-chronic H3N2 W21A-NW-2 7-M1 NS 0.0623530240201837 0.005 7-M 759 0.716311647334706 0.000114686878405978
flu-Xue-chronic H3N2 W21A-NW-2 7-M1 S 0.0336308532592059 0.005 7-M 759 0.249883744282616 0.000177320156263628
flu-Xue-chronic H3N2 W21A-NW-2 7-M1 Stop 0 0.005 7-M 759 0.0338046083826779 0
flu-Xue-chronic H3N2 W21A-NW-2 7-M2 NS 0.00576687769324892 0.005 7-M 294 0.716311647334706 2.73836539195355e-05
flu-Xue-chronic H3N2 W21A-NW-2 7-M2 S 0 0.005 7-M 294 0.249883744282616 0
flu-Xue-chronic H3N2 W21A-NW-2 7-M2 Stop 0 0.005 7-M 294 0.0338046083826779 0
flu-Xue-chronic H3N2 W21A-NW-2 8-NEP NS 0.0398937900177389 0.005 8-NS 426 0.716311647334706 0.00013073554612198
flu-Xue-chronic H3N2 W21A-NW-2 8-NEP S 0.00613753191718711 0.005 8-NS 426 0.249883744282616 5.76562191335865e-05
flu-Xue-chronic H3N2 W21A-NW-2 8-NEP Stop 0 0.005 8-NS 426 0.0338046083826779 0
flu-Xue-chronic H3N2 W21A-NW-2 8-NS1 NS 0.0621942437173092 0.005 8-NS 693 0.716311647334706 0.000125289577189474
flu-Xue-chronic H3N2 W21A-NW-2 8-NS1 S 0.044666121204036 0.005 8-NS 693 0.249883744282616 0.000257933054171804
flu-Xue-chronic H3N2 W21A-NW-2 8-NS1 Stop 0 0.005 8-NS 693 0.0338046083826779 0
flu-Xue-chronic H3N2 W28A-NW-1 1-PB2 NS 0.221137494844902 0.005 1-PB2 2280 0.716311647334706 0.000135402139109179
flu-Xue-chronic H3N2 W28A-NW-1 1-PB2 S 0.139781953473436 0.005 1-PB2 2280 0.249883744282616 0.000245345588631471
flu-Xue-chronic H3N2 W28A-NW-1 1-PB2 Stop 0.017003633653219 0.005 1-PB2 2280 0.0338046083826779 0.000220612940519993
flu-Xue-chronic H3N2 W28A-NW-1 2-PB1 NS 0.138664722078911 0.005 2-PB1 2274 0.716311647334706 8.512821210837e-05
flu-Xue-chronic H3N2 W28A-NW-1 2-PB1 S 0.598700420293834 0.005 2-PB1 2274 0.249883744282616 0.00105361294495732
flu-Xue-chronic H3N2 W28A-NW-1 2-PB1 Stop 0 0.005 2-PB1 2274 0.0338046083826779 0
flu-Xue-chronic H3N2 W28A-NW-1 3-PA NS 0.0904977631244156 0.005 3-PA 2151 0.716311647334706 5.8734790143826e-05
flu-Xue-chronic H3N2 W28A-NW-1 3-PA S 0.693751529110151 0.005 3-PA 2151 0.249883744282616 0.00129070067787622
flu-Xue-chronic H3N2 W28A-NW-1 3-PA Stop 0.0382875043508528 0.005 3-PA 2151 0.0338046083826779 0.000526551361021496
flu-Xue-chronic H3N2 W28A-NW-1 4-HA NS 1.51428398378289 0.005 4-HA 1701 0.716311647334706 0.00124279930702287
flu-Xue-chronic H3N2 W28A-NW-1 4-HA S 0 0.005 4-HA 1701 0.249883744282616 0
flu-Xue-chronic H3N2 W28A-NW-1 4-HA Stop 0 0.005 4-HA 1701 0.0338046083826779 0
flu-Xue-chronic H3N2 W28A-NW-1 5-NP NS 0.0830011122754932 0.005 5-NP 1497 0.716311647334706 7.74034109122634e-05
flu-Xue-chronic H3N2 W28A-NW-1 5-NP S 0.379875088559693 0.005 5-NP 1497 0.249883744282616 0.00101550252865258
flu-Xue-chronic H3N2 W28A-NW-1 5-NP Stop 0 0.005 5-NP 1497 0.0338046083826779 0
flu-Xue-chronic H3N2 W28A-NW-1 6-NA NS 0.0947421074955322 0.005 6-NA 1410 0.716311647334706 9.38041204403141e-05
flu-Xue-chronic H3N2 W28A-NW-1 6-NA S 0.336745488396716 0.005 6-NA 1410 0.249883744282616 0.00095575079603934
flu-Xue-chronic H3N2 W28A-NW-1 6-NA Stop 0 0.005 6-NA 1410 0.0338046083826779 0
flu-Xue-chronic H3N2 W28A-NW-1 7-M1 NS 0.103018071118811 0.005 7-M 759 0.716311647334706 0.000189482726486481
flu-Xue-chronic H3N2 W28A-NW-1 7-M1 S 0.0281515339558959 0.005 7-M 759 0.249883744282616 0.00014843020370748
flu-Xue-chronic H3N2 W28A-NW-1 7-M1 Stop 0 0.005 7-M 759 0.0338046083826779 0
flu-Xue-chronic H3N2 W28A-NW-1 7-M2 NS 0 0.005 7-M 294 0.716311647334706 0
flu-Xue-chronic H3N2 W28A-NW-1 7-M2 S 0.396602823544409 0.005 7-M 294 0.249883744282616 0.0053984671936226
flu-Xue-chronic H3N2 W28A-NW-1 7-M2 Stop 0 0.005 7-M 294 0.0338046083826779 0
flu-Xue-chronic H3N2 W28A-NW-1 8-NEP NS 0.035251689228683 0.005 8-NS 426 0.716311647334706 0.00011552296337312
flu-Xue-chronic H3N2 W28A-NW-1 8-NEP S 0.00534772416487595 0.005 8-NS 426 0.249883744282616 5.02367336701972e-05
flu-Xue-chronic H3N2 W28A-NW-1 8-NEP Stop 0 0.005 8-NS 426 0.0338046083826779 0
flu-Xue-chronic H3N2 W28A-NW-1 8-NS1 NS 0.062725829094793 0.005 8-NS 693 0.716311647334706 0.000126360449720504
flu-Xue-chronic H3N2 W28A-NW-1 8-NS1 S 0.0530594691857368 0.005 8-NS 693 0.249883744282616 0.000306402046358465
flu-Xue-chronic H3N2 W28A-NW-1 8-NS1 Stop 0 0.005 8-NS 693 0.0338046083826779 0
flu-Xue-chronic H3N2 W28A-NW-2 1-PB2 NS 0.242175666864601 0.005 1-PB2 2280 0.716311647334706 0.00014828377863581
flu-Xue-chronic H3N2 W28A-NW-2 1-PB2 S 0.111148282743816 0.005 1-PB2 2280 0.249883744282616 0.000195087707515413
flu-Xue-chronic H3N2 W28A-NW-2 1-PB2 Stop 0.0403897173177202 0.005 1-PB2 2280 0.0338046083826779 0.000524034714341583
flu-Xue-chronic H3N2 W28A-NW-2 2-PB1 NS 0.109751238490376 0.005 2-PB1 2274 0.716311647334706 6.73778201787202e-05
flu-Xue-chronic H3N2 W28A-NW-2 2-PB1 S 0.615829057934119 0.005 2-PB1 2274 0.249883744282616 0.00108375649210638
flu-Xue-chronic H3N2 W28A-NW-2 2-PB1 Stop 0 0.005 2-PB1 2274 0.0338046083826779 0
flu-Xue-chronic H3N2 W28A-NW-2 3-PA NS 0.178597243471175 0.005 3-PA 2151 0.716311647334706 0.000115913048603465
flu-Xue-chronic H3N2 W28A-NW-2 3-PA S 0.591407343371417 0.005 3-PA 2151 0.249883744282616 0.00110029286705798
flu-Xue-chronic H3N2 W28A-NW-2 3-PA Stop 0 0.005 3-PA 2151 0.0338046083826779 0
flu-Xue-chronic H3N2 W28A-NW-2 4-HA NS 1.48842645383162 0.005 4-HA 1701 0.716311647334706 0.00122157758068295
flu-Xue-chronic H3N2 W28A-NW-2 4-HA S 0.014815167805826 0.005 4-HA 1701 0.249883744282616 3.48549333401223e-05
flu-Xue-chronic H3N2 W28A-NW-2 4-HA Stop 0 0.005 4-HA 1701 0.0338046083826779 0
flu-Xue-chronic H3N2 W28A-NW-2 5-NP NS 0.123320158628889 0.005 5-NP 1497 0.716311647334706 0.000115003289117799
flu-Xue-chronic H3N2 W28A-NW-2 5-NP S 0.20407095294266 0.005 5-NP 1497 0.249883744282616 0.000545533452913559
flu-Xue-chronic H3N2 W28A-NW-2 5-NP Stop 0.0140421263791374 0.005 5-NP 1497 0.0338046083826779 0.000277482224783948
flu-Xue-chronic H3N2 W28A-NW-2 6-NA NS 0.135188831310519 0.005 6-NA 1410 0.716311647334706 0.00013385040453143
flu-Xue-chronic H3N2 W28A-NW-2 6-NA S 0.346063176763012 0.005 6-NA 1410 0.249883744282616 0.000982196252267228
flu-Xue-chronic H3N2 W28A-NW-2 6-NA Stop 0.00580270793036751 0.005 6-NA 1410 0.0338046083826779 0.000121740670641962
flu-Xue-chronic H3N2 W28A-NW-2 7-M1 NS 0.146527321222396 0.005 7-M 759 0.716311647334706 0.000269509961004407
flu-Xue-chronic H3N2 W28A-NW-2 7-M1 S 0.043495284238308 0.005 7-M 759 0.249883744282616 0.000229330803426954
flu-Xue-chronic H3N2 W28A-NW-2 7-M1 Stop 0 0.005 7-M 759 0.0338046083826779 0
flu-Xue-chronic H3N2 W28A-NW-2 7-M2 NS 0.0126497533413523 0.005 7-M 294 0.716311647334706 6.00665535307942e-05
flu-Xue-chronic H3N2 W28A-NW-2 7-M2 S 0.405247219148564 0.005 7-M 294 0.249883744282616 0.00551613273533678
flu-Xue-chronic H3N2 W28A-NW-2 7-M2 Stop 0 0.005 7-M 294 0.0338046083826779 0
flu-Xue-chronic H3N2 W28A-NW-2 8-NEP NS 0.0371476345187719 0.005 8-NS 426 0.716311647334706 0.000121736146999117
flu-Xue-chronic H3N2 W28A-NW-2 8-NEP S 0 0.005 8-NS 426 0.249883744282616 0
flu-Xue-chronic H3N2 W28A-NW-2 8-NEP Stop 0 0.005 8-NS 426 0.0338046083826779 0
flu-Xue-chronic H3N2 W28A-NW-2 8-NS1 NS 0.0603873769024466 0.005 8-NS 693 0.716311647334706 0.000121649665105314
flu-Xue-chronic H3N2 W28A-NW-2 8-NS1 S 0.0532312725014872 0.005 8-NS 693 0.249883744282616 0.000307394157442969
flu-Xue-chronic H3N2 W28A-NW-2 8-NS1 Stop 0 0.005 8-NS 693 0.0338046083826779 0
flu-Xue-chronic H3N2 W56A-NW-1 1-PB2 NS 0.126390252749059 0.005 1-PB2 2280 0.716311647334706 7.73885522976338e-05
flu-Xue-chronic H3N2 W56A-NW-1 1-PB2 S 0.0646448524587278 0.005 1-PB2 2280 0.249883744282616 0.000113464785577598
flu-Xue-chronic H3N2 W56A-NW-1 1-PB2 Stop 0 0.005 1-PB2 2280 0.0338046083826779 0
flu-Xue-chronic H3N2 W56A-NW-1 2-PB1 NS 0.0274748799216204 0.005 2-PB1 2274 0.716311647334706 1.68672130196799e-05
flu-Xue-chronic H3N2 W56A-NW-1 2-PB1 S 0.342844864632574 0.005 2-PB1 2274 0.249883744282616 0.000603349814439308
flu-Xue-chronic H3N2 W56A-NW-1 2-PB1 Stop 0 0.005 2-PB1 2274 0.0338046083826779 0
flu-Xue-chronic H3N2 W56A-NW-1 3-PA NS 0.521187721361612 0.005 3-PA 2151 0.716311647334706 0.00033826086284175
flu-Xue-chronic H3N2 W56A-NW-1 3-PA S 0.0116426026406959 0.005 3-PA 2151 0.249883744282616 2.16606587373788e-05
flu-Xue-chronic H3N2 W56A-NW-1 3-PA Stop 0 0.005 3-PA 2151 0.0338046083826779 0
flu-Xue-chronic H3N2 W56A-NW-1 4-HA NS 1.54239358797084 0.005 4-HA 1701 0.716311647334706 0.00126586935001322
flu-Xue-chronic H3N2 W56A-NW-1 4-HA S 0 0.005 4-HA 1701 0.249883744282616 0
flu-Xue-chronic H3N2 W56A-NW-1 4-HA Stop 0 0.005 4-HA 1701 0.0338046083826779 0
flu-Xue-chronic H3N2 W56A-NW-1 5-NP NS 0.401587159765977 0.005 5-NP 1497 0.716311647334706 0.000374503607147836
flu-Xue-chronic H3N2 W56A-NW-1 5-NP S 0.58447857720291 0.005 5-NP 1497 0.249883744282616 0.00156245958465779
flu-Xue-chronic H3N2 W56A-NW-1 5-NP Stop 0 0.005 5-NP 1497 0.0338046083826779 0
flu-Xue-chronic H3N2 W56A-NW-1 6-NA NS 0.411823536929907 0.005 6-NA 1410 0.716311647334706 0.000407746309212626
flu-Xue-chronic H3N2 W56A-NW-1 6-NA S 0.00623061172479854 0.005 6-NA 1410 0.249883744282616 1.76837175878444e-05
flu-Xue-chronic H3N2 W56A-NW-1 6-NA Stop 0 0.005 6-NA 1410 0.0338046083826779 0
flu-Xue-chronic H3N2 W56A-NW-1 7-M1 NS 0.0606494602988369 0.005 7-M 759 0.716311647334706 0.000111553487388668
flu-Xue-chronic H3N2 W56A-NW-1 7-M1 S 0.0602237754098687 0.005 7-M 759 0.249883744282616 0.000317532510524109
flu-Xue-chronic H3N2 W56A-NW-1 7-M1 Stop 0 0.005 7-M 759 0.0338046083826779 0
flu-Xue-chronic H3N2 W56A-NW-1 7-M2 NS 0.0066665683397 0.005 7-M 294 0.716311647334706 3.16557780406871e-05
flu-Xue-chronic H3N2 W56A-NW-1 7-M2 S 0 0.005 7-M 294 0.249883744282616 0
flu-Xue-chronic H3N2 W56A-NW-1 7-M2 Stop 0 0.005 7-M 294 0.0338046083826779 0
flu-Xue-chronic H3N2 W56A-NW-1 8-NEP NS 0.0339022603667667 0.005 8-NS 426 0.716311647334706 0.00011110076334808
flu-Xue-chronic H3N2 W56A-NW-1 8-NEP S 0 0.005 8-NS 426 0.249883744282616 0
flu-Xue-chronic H3N2 W56A-NW-1 8-NEP Stop 0 0.005 8-NS 426 0.0338046083826779 0
flu-Xue-chronic H3N2 W56A-NW-1 8-NS1 NS 0.0552039405514512 0.005 8-NS 693 0.716311647334706 0.000111207693147963
flu-Xue-chronic H3N2 W56A-NW-1 8-NS1 S 0.0465937035728732 0.005 8-NS 693 0.249883744282616 0.000269064246989975
flu-Xue-chronic H3N2 W56A-NW-1 8-NS1 Stop 0 0.005 8-NS 693 0.0338046083826779 0
flu-Xue-chronic H3N2 W56A-NW-2 1-PB2 NS 0.122973001801387 0.005 1-PB2 2280 0.716311647334706 7.52961749352503e-05
flu-Xue-chronic H3N2 W56A-NW-2 1-PB2 S 0.0456577714144964 0.005 1-PB2 2280 0.249883744282616 8.01386196496358e-05
flu-Xue-chronic H3N2 W56A-NW-2 1-PB2 Stop 0 0.005 1-PB2 2280 0.0338046083826779 0
flu-Xue-chronic H3N2 W56A-NW-2 2-PB1 NS 0.0142926975259377 0.005 2-PB1 2274 0.716311647334706 8.77448689434073e-06
flu-Xue-chronic H3N2 W56A-NW-2 2-PB1 S 0.359951992067252 0.005 2-PB1 2274 0.249883744282616 0.000633455507211939
flu-Xue-chronic H3N2 W56A-NW-2 2-PB1 Stop 0 0.005 2-PB1 2274 0.0338046083826779 0
flu-Xue-chronic H3N2 W56A-NW-2 3-PA NS 0.490940826701552 0.005 3-PA 2151 0.716311647334706 0.000318630046023453
flu-Xue-chronic H3N2 W56A-NW-2 3-PA S 0.0122361291242136 0.005 3-PA 2151 0.249883744282616 2.276489419124e-05
flu-Xue-chronic H3N2 W56A-NW-2 3-PA Stop 0 0.005 3-PA 2151 0.0338046083826779 0
flu-Xue-chronic H3N2 W56A-NW-2 4-HA NS 1.48765523964338 0.005 4-HA 1701 0.716311647334706 0.00122094463173217
flu-Xue-chronic H3N2 W56A-NW-2 4-HA S 0 0.005 4-HA 1701 0.249883744282616 0
flu-Xue-chronic H3N2 W56A-NW-2 4-HA Stop 0 0.005 4-HA 1701 0.0338046083826779 0
flu-Xue-chronic H3N2 W56A-NW-2 5-NP NS 0.435690535203837 0.005 5-NP 1497 0.716311647334706 0.000406307007248671
flu-Xue-chronic H3N2 W56A-NW-2 5-NP S 0.569222084984252 0.005 5-NP 1497 0.249883744282616 0.00152167510867344
flu-Xue-chronic H3N2 W56A-NW-2 5-NP Stop 0 0.005 5-NP 1497 0.0338046083826779 0
flu-Xue-chronic H3N2 W56A-NW-2 6-NA NS 0.407321162088542 0.005 6-NA 1410 0.716311647334706 0.000403288509792165
flu-Xue-chronic H3N2 W56A-NW-2 6-NA S 0.00795331512968398 0.005 6-NA 1410 0.249883744282616 2.25730931171143e-05
flu-Xue-chronic H3N2 W56A-NW-2 6-NA Stop 0 0.005 6-NA 1410 0.0338046083826779 0
flu-Xue-chronic H3N2 W56A-NW-2 7-M1 NS 0.059856719381415 0.005 7-M 759 0.716311647334706 0.000110095386797198
flu-Xue-chronic H3N2 W56A-NW-2 7-M1 S 0.0572896690559781 0.005 7-M 759 0.249883744282616 0.00030206230543725
flu-Xue-chronic H3N2 W56A-NW-2 7-M1 Stop 0 0.005 7-M 759 0.0338046083826779 0
flu-Xue-chronic H3N2 W56A-NW-2 7-M2 NS 0 0.005 7-M 294 0.716311647334706 0
flu-Xue-chronic H3N2 W56A-NW-2 7-M2 S 0 0.005 7-M 294 0.249883744282616 0
flu-Xue-chronic H3N2 W56A-NW-2 7-M2 Stop 0 0.005 7-M 294 0.0338046083826779 0
flu-Xue-chronic H3N2 W56A-NW-2 8-NEP NS 0.0323325072116361 0.005 8-NS 426 0.716311647334706 0.000105956540752998
flu-Xue-chronic H3N2 W56A-NW-2 8-NEP S 0 0.005 8-NS 426 0.249883744282616 0
flu-Xue-chronic H3N2 W56A-NW-2 8-NEP Stop 0 0.005 8-NS 426 0.0338046083826779 0
flu-Xue-chronic H3N2 W56A-NW-2 8-NS1 NS 0.054521493434523 0.005 8-NS 693 0.716311647334706 0.000109832911405737
flu-Xue-chronic H3N2 W56A-NW-2 8-NS1 S 0.0429554276511077 0.005 8-NS 693 0.249883744282616 0.000248054327276241
flu-Xue-chronic H3N2 W56A-NW-2 8-NS1 Stop 0 0.005 8-NS 693 0.0338046083826779 0
flu-Xue-chronic H3N2 W62A-NW-1 1-PB2 NS 0.0946069175522258 0.005 1-PB2 2280 0.716311647334706 5.79276663149396e-05
flu-Xue-chronic H3N2 W62A-NW-1 1-PB2 S 0.0531847722827789 0.005 1-PB2 2280 0.249883744282616 9.33500279378259e-05
flu-Xue-chronic H3N2 W62A-NW-1 1-PB2 Stop 0 0.005 1-PB2 2280 0.0338046083826779 0
flu-Xue-chronic H3N2 W62A-NW-1 2-PB1 NS 0.209417245482888 0.005 2-PB1 2274 0.716311647334706 0.000128564175699085
flu-Xue-chronic H3N2 W62A-NW-1 2-PB1 S 0.0214771846417216 0.005 2-PB1 2274 0.249883744282616 3.77962650312665e-05
flu-Xue-chronic H3N2 W62A-NW-1 2-PB1 Stop 0 0.005 2-PB1 2274 0.0338046083826779 0
